time,lat,lon,depth,chla_acs
43579.48819,41.397139,-157.999461,6,0.621393
43579.4875,41.39391,-157.999426,6,0.622117
43579.48681,41.390678,-157.999446,6,0.624287
43579.48611,41.387444,-157.999571,6,0.627085
43579.48542,41.384213,-157.99965,6,0.633059
43579.48472,41.381003,-157.999626,6,0.645428
43579.48403,41.377793,-157.999637,6,0.655663
43579.48333,41.374586,-157.999664,6,0.668482
43579.48264,41.371369,-157.999681,6,0.686508
43579.48194,41.36815,-157.999709,6,0.70032
43579.48125,41.364917,-157.999767,6,0.708991
43579.48056,41.361688,-157.999722,6,0.71397
43579.47986,41.358461,-157.99961,6,0.719529
43579.47917,41.355233,-157.999562,6,0.71938
43579.47847,41.35201,-157.999604,6,0.725506
43579.47778,41.348785,-157.99959,6,0.719532
43579.47708,41.34556,-157.999571,6,0.718541
43579.47639,41.342343,-157.999519,6,0.717021
43579.47569,41.339112,-157.999529,6,0.704203
43579.475,41.335866,-157.999588,6,0.69877
43579.47431,41.332619,-157.999612,6,0.671636
43579.47361,41.329371,-157.999627,6,0.676788
43579.47292,41.326124,-157.999646,6,0.667612
43579.47222,41.322868,-157.99964,6,0.658738
43579.47153,41.319607,-157.999628,6,0.654252
43579.47083,41.316346,-157.99963,6,0.647622
43579.47014,41.313075,-157.999586,6,0.64451
43579.46944,41.3098,-157.999565,6,0.645507
43579.46875,41.306524,-157.99959,6,0.650277
43579.46806,41.303244,-157.999688,6,0.649936
43579.46736,41.299968,-157.99976,6,0.65134
43579.46667,41.296703,-157.999851,6,0.647082
43579.46597,41.29343,-158.000019,6,0.657706
43579.46528,41.290162,-158.000067,6,0.66843
43579.45764,41.254287,-158.000126,6,0.604428
43579.45694,41.251031,-158.000114,6,0.60009
43579.45625,41.247764,-158.000081,6,0.592779
43579.45556,41.244494,-158.000018,6,0.582204
43579.45486,41.241233,-157.999899,6,0.562301
43579.45417,41.237961,-157.999942,6,0.562498
43579.45347,41.234671,-158.000045,6,0.561105
43579.45278,41.231378,-158.000096,6,0.563118
43579.45208,41.228088,-158.000253,6,0.574149
43579.45139,41.2248,-158.00044,6,0.589858
43579.45069,41.221516,-158.00059,6,0.6356
43579.45,41.218237,-158.00079,6,0.653183
43579.44931,41.214955,-158.000979,6,0.654691
43579.44861,41.211682,-158.001222,6,0.65455
43579.44792,41.208421,-158.001416,6,0.654345
43579.44722,41.205154,-158.001577,6,0.643957
43579.44653,41.201884,-158.001742,6,0.639677
43579.44583,41.198617,-158.001932,6,0.63021
43579.44514,41.195341,-158.002182,6,0.629138
43579.44444,41.192056,-158.0023,6,0.632005
43579.44375,41.188775,-158.002307,6,0.626023
43579.44306,41.185498,-158.002331,6,0.627456
43579.44236,41.182222,-158.002342,6,0.628791
43579.44167,41.178954,-158.002319,6,0.628
43579.44097,41.175675,-158.002301,6,0.627898
43579.44028,41.172404,-158.002339,6,0.629275
43579.43958,41.169148,-158.002344,6,0.637697
43579.43889,41.165892,-158.002302,6,0.653809
43579.43819,41.162646,-158.002241,6,0.659848
43579.4375,41.159402,-158.002236,6,0.665487
43579.43681,41.156177,-158.002248,6,0.667878
43579.43611,41.152952,-158.002319,6,0.681203
43579.43542,41.149732,-158.002296,6,0.680312
43579.43472,41.146514,-158.002218,6,0.67445
43579.43403,41.143287,-158.002158,6,0.672446
43579.43333,41.140059,-158.00211,6,0.66629
43579.43264,41.136834,-158.002072,6,0.657726
43579.43194,41.1336,-158.00205,6,0.656703
43579.43125,41.130378,-158.001959,6,0.650978
43579.43056,41.127145,-158.001888,6,0.645888
43579.42986,41.123922,-158.001856,6,0.639528
43579.42917,41.1207,-158.001817,6,0.640954
43579.42847,41.11748,-158.001756,6,0.64593
43579.42778,41.114274,-158.001583,6,0.646298
43579.42708,41.111062,-158.001397,6,0.646451
43579.42639,41.107849,-158.001271,6,0.647296
43579.42569,41.104632,-158.001153,6,0.653034
43579.425,41.101416,-158.001016,6,0.655804
43579.42431,41.098188,-158.000912,6,0.650787
43579.42361,41.094964,-158.0008,6,0.640945
43579.41597,41.059248,-157.999629,6,0.608623
43579.41528,41.055974,-157.999531,6,0.614579
43579.41458,41.052706,-157.99948,6,0.613148
43579.41389,41.049429,-157.999453,6,0.621057
43579.41319,41.046155,-157.999417,6,0.618744
43579.4125,41.042865,-157.999352,6,0.621079
43579.41181,41.039582,-157.999256,6,0.628118
43579.41111,41.036304,-157.999174,6,0.627169
43579.41042,41.033025,-157.999196,6,0.627659
43579.40972,41.029742,-157.999235,6,0.650478
43579.40903,41.02646,-157.999197,6,0.651066
43579.40833,41.023179,-157.999125,6,0.6589
43579.40764,41.019905,-157.999053,6,0.65878
43579.40694,41.016632,-157.999015,6,0.660796
43579.40625,41.014341,-157.999038,6,0.664798
43579.40556,41.008696,-157.999114,6,0.661018
43579.40486,41.006778,-157.99909,6,0.660823
43579.40417,41.003501,-157.999037,6,0.654695
43579.40347,41.000236,-157.999102,6,0.658721
43579.40278,40.996974,-157.999123,6,0.663263
43579.40208,40.993731,-157.999103,6,0.668729
43579.40139,40.990452,-157.999087,6,0.675661
43579.40069,40.987152,-157.999025,6,0.687309
43579.4,40.983849,-157.99901,6,0.687426
43579.39931,40.980553,-157.998967,6,0.692747
43579.39861,40.977246,-157.99895,6,0.687363
43579.39792,40.973933,-157.998919,6,0.686908
43579.39722,40.970619,-157.998838,6,0.686575
43579.39653,40.967299,-157.998772,6,0.683338
43579.39583,40.96397,-157.998762,6,0.683412
43579.39514,40.960629,-157.998673,6,0.675765
43579.39444,40.957284,-157.998575,6,0.66924
43579.39375,40.95393,-157.998547,6,0.675433
43579.39306,40.950568,-157.998493,6,0.671737
43579.39236,40.947207,-157.998407,6,0.671149
43579.39167,40.943842,-157.998392,6,0.670159
43579.39097,40.940477,-157.998244,6,0.650326
43579.39028,40.937148,-157.998137,6,0.650926
43579.38958,40.93384,-157.998101,6,0.641852
43579.38889,40.930535,-157.998015,6,0.639449
43579.38819,40.92728,-157.997977,6,0.638444
43579.3875,40.924366,-157.997958,6,0.620724
43579.38681,40.922123,-157.998028,6,0.606759
43579.38611,40.920122,-157.99813,6,0.595217
43579.38542,40.918123,-157.998227,6,0.585541
43579.38472,40.916129,-157.998342,6,0.579011
43579.38403,40.91414,-157.998447,6,0.578139
43579.38333,40.912149,-157.998546,6,0.576176
43579.38264,40.910166,-157.998642,6,0.581378
43579.38194,40.908182,-157.998755,6,0.59746
43579.37431,40.880587,-157.999622,6,0.597388
43579.37361,40.877265,-157.999649,6,0.596355
43579.37292,40.873935,-157.99972,6,0.594088
43579.37222,40.870599,-157.999713,6,0.591752
43579.37153,40.867261,-157.999625,6,0.584234
43579.37083,40.863936,-157.999567,6,0.583709
43579.37014,40.860599,-157.999635,6,0.587584
43579.36944,40.857274,-157.999639,6,0.588982
43579.36875,40.853946,-157.999537,6,0.589735
43579.36806,40.850626,-157.999531,6,0.589725
43579.36736,40.847314,-157.999579,6,0.591064
43579.36667,40.844018,-157.999575,6,0.589581
43579.36597,40.840736,-157.999591,6,0.585775
43579.36528,40.837456,-157.999521,6,0.578868
43579.36458,40.834174,-157.99949,6,0.569342
43579.36389,40.830894,-157.999529,6,0.562299
43579.36319,40.827618,-157.999625,6,0.563804
43579.3625,40.82435,-157.999699,6,0.559993
43579.36181,40.821075,-157.999703,6,0.560537
43579.36111,40.817799,-157.999671,6,0.553283
43579.36042,40.81453,-157.999682,6,0.552254
43579.35972,40.811262,-157.999697,6,0.554807
43579.35903,40.807993,-157.999665,6,0.550991
43579.35833,40.804728,-157.999619,6,0.555223
43579.35764,40.801454,-157.99964,6,0.55886
43579.35694,40.798182,-157.999748,6,0.555697
43579.35625,40.794905,-157.99979,6,0.55492
43579.35556,40.791639,-157.999751,6,0.552646
43579.35486,40.788392,-157.999776,6,0.544906
43579.35417,40.785152,-157.999887,6,0.537563
43579.35347,40.781906,-157.999892,6,0.533908
43579.35278,40.778655,-157.999866,6,0.530621
43579.35208,40.775387,-157.999877,6,0.536906
43579.35139,40.772104,-158,6,0.535697
43579.35069,40.76882,-158.000049,6,0.535226
43579.35,40.765537,-158.000028,6,0.538797
43579.34931,40.762262,-158.000052,6,0.543563
43579.34861,40.758988,-158.000013,6,0.543276
43579.34792,40.755716,-157.999982,6,0.539221
43579.34722,40.752449,-157.999966,6,0.535415
43579.34653,40.749172,-157.999914,6,0.536682
43579.34583,40.745895,-157.999842,6,0.532704
43579.34514,40.742621,-157.999784,6,0.526171
43579.34444,40.739343,-157.999728,6,0.507775
43579.34375,40.736063,-157.999677,6,0.500095
43579.34306,40.732801,-157.999612,6,0.488266
43579.34236,40.729536,-157.999531,6,0.48622
43579.34167,40.726287,-157.999488,6,0.483756
43579.34097,40.723035,-157.999428,6,0.469664
43579.34028,40.719792,-157.999388,6,0.473692
43579.33264,40.683831,-157.998531,6,0.285533
43579.33194,40.680532,-157.998349,6,0.288467
43579.33125,40.677235,-157.998311,6,0.295243
43579.33056,40.673938,-157.998299,6,0.301848
43579.32986,40.670636,-157.998148,6,0.308641
43579.32917,40.667335,-157.997973,6,0.31543
43579.32847,40.664028,-157.997949,6,0.31496
43579.32778,40.66073,-157.9979,6,0.316348
43579.32708,40.657448,-157.99775,6,0.315436
43579.32639,40.65417,-157.997614,6,0.304031
43579.32569,40.650899,-157.997489,6,0.287025
43579.325,40.647644,-157.997435,6,0.284964
43579.32431,40.644391,-157.997418,6,0.279194
43579.32361,40.641144,-157.997501,6,0.278835
43579.32292,40.637888,-157.997603,6,0.2761
43579.32222,40.634629,-157.99777,6,0.283122
43579.32153,40.631374,-157.997866,6,0.286329
43579.32083,40.628112,-157.997918,6,0.285218
43579.32014,40.624845,-157.998018,6,0.298003
43579.31944,40.621583,-157.998088,6,0.299107
43579.31875,40.618314,-157.998106,6,0.331446
43579.31806,40.615047,-157.998082,6,0.342055
43579.31736,40.611778,-157.998081,6,0.348261
43579.31667,40.608521,-157.998189,6,0.352263
43579.31597,40.605251,-157.998364,6,0.36095
43579.31528,40.601996,-157.998575,6,0.365319
43579.31458,40.598741,-157.998724,6,0.363435
43579.31389,40.595494,-157.998858,6,0.366963
43579.31319,40.592235,-157.998972,6,0.367391
43579.3125,40.588977,-157.999024,6,0.357714
43579.31181,40.58572,-157.999117,6,0.355315
43579.31111,40.582456,-157.999257,6,0.35057
43579.31042,40.579183,-157.999271,6,0.349414
43579.30972,40.575906,-157.999303,6,0.349598
43579.30903,40.572631,-157.999443,6,0.345015
43579.30833,40.569358,-157.999585,6,0.345797
43579.30764,40.566076,-157.999678,6,0.355452
43579.30694,40.562787,-157.999732,6,0.358085
43579.30625,40.55949,-157.999751,6,0.358733
43579.30556,40.556208,-157.999773,6,0.357784
43579.30486,40.552928,-157.999807,6,0.360869
43579.30417,40.549656,-157.999937,6,0.36649
43579.30347,40.546383,-158.000053,6,0.365258
43579.30278,40.543126,-158.000051,6,0.36771
43579.30208,40.539853,-158.000061,6,0.362626
43579.30139,40.536587,-158.000079,6,0.363632
43579.30069,40.53331,-158.000115,6,0.353923
43579.3,40.530042,-158.000175,6,0.354241
43579.29931,40.526775,-158.000198,6,0.337275
43579.29861,40.523527,-158.000202,6,0.3172
43579.29097,40.487978,-158.000228,6,0.327394
43579.29028,40.484739,-158.00022,6,0.327069
43579.28958,40.481487,-158.000166,6,0.328916
43579.28889,40.478221,-158.000114,6,0.32557
43579.28819,40.474965,-158.000038,6,0.327417
43579.2875,40.471709,-158.000026,6,0.328923
43579.28681,40.468458,-157.999993,6,0.336607
43579.28611,40.465206,-157.999952,6,0.329344
43579.28542,40.461963,-157.999901,6,0.331865
43579.28472,40.458729,-157.999888,6,0.334936
43579.28403,40.455515,-157.99994,6,0.337117
43579.28333,40.452306,-157.999993,6,0.344858
43579.28264,40.449082,-157.999947,6,0.346885
43579.28194,40.445862,-157.999902,6,0.350101
43579.28125,40.442642,-157.999892,6,0.359503
43579.28056,40.439425,-157.99987,6,0.360421
43579.27986,40.436206,-157.999887,6,0.362776
43579.27917,40.432994,-157.999909,6,0.360394
43579.27847,40.429785,-157.999919,6,0.360191
43579.27778,40.426567,-157.999948,6,0.359401
43579.27708,40.42334,-157.999944,6,0.363306
43579.27639,40.420118,-157.999929,6,0.360578
43579.27569,40.416889,-157.999921,6,0.36119
43579.275,40.413659,-157.999902,6,0.362868
43579.27431,40.410427,-157.999949,6,0.361769
43579.27361,40.407198,-158.00003,6,0.361696
43579.27292,40.403949,-158.000123,6,0.367682
43579.27222,40.400709,-158.000069,6,0.366868
43579.27153,40.397475,-157.999942,6,0.365167
43579.27083,40.394235,-157.999828,6,0.363889
43579.27014,40.390996,-157.999701,6,0.330311
43579.26944,40.387753,-157.999738,6,0.324057
43579.26875,40.384515,-157.999734,6,0.319471
43579.26806,40.381281,-157.999707,6,0.320725
43579.26736,40.378037,-157.999672,6,0.320862
43579.26667,40.3748,-157.999629,6,0.321829
43579.26597,40.371572,-157.999583,6,0.328581
43579.26528,40.368345,-157.999601,6,0.344448
43579.26458,40.365117,-157.999588,6,0.361405
43579.26389,40.361877,-157.999534,6,0.37218
43579.26319,40.35864,-157.999456,6,0.370395
43579.2625,40.355404,-157.999539,6,0.374791
43579.26181,40.352165,-157.999593,6,0.375878
43579.26111,40.348929,-157.999637,6,0.37075
43579.26042,40.345685,-157.999683,6,0.36993
43579.25972,40.342445,-157.999701,6,0.366451
43579.25903,40.339197,-157.999708,6,0.366327
43579.25833,40.335948,-157.999719,6,0.360726
43579.25764,40.332699,-157.999747,6,0.362286
43579.25694,40.329454,-157.999784,6,0.360057
43579.24931,40.293476,-157.999718,6,0.355971
43579.24861,40.290189,-157.999839,6,0.354878
43579.24792,40.286918,-157.99993,6,0.352141
43579.24722,40.283647,-158.000087,6,0.351896
43579.24653,40.280394,-158.000197,6,0.35319
43579.24583,40.277138,-158.00016,6,0.351105
43579.24514,40.273902,-158.000034,6,0.349974
43579.24444,40.270682,-157.999893,6,0.347937
43579.24375,40.267479,-157.999865,6,0.345071
43579.24306,40.264279,-157.999975,6,0.341042
43579.24236,40.261078,-158.000075,6,0.334411
43579.24167,40.257868,-158.00008,6,0.32711
43579.24097,40.254655,-158.000043,6,0.329546
43579.24028,40.251457,-158.000016,6,0.326922
43579.23958,40.248248,-158.000003,6,0.321765
43579.23889,40.245044,-158.000024,6,0.31793
43579.23819,40.241864,-158.000155,6,0.318938
43579.2375,40.238689,-158.000285,6,0.313171
43579.23681,40.23551,-158.000399,6,0.313641
43579.23611,40.232321,-158.000481,6,0.30988
43579.23542,40.229147,-158.000491,6,0.314957
43579.23472,40.225963,-158.000498,6,0.313952
43579.23403,40.222773,-158.000598,6,0.318348
43579.23333,40.219578,-158.000678,6,0.319874
43579.23264,40.216388,-158.000773,6,0.316862
43579.23194,40.213196,-158.000847,6,0.323262
43579.23125,40.210007,-158.000828,6,0.329473
43579.23056,40.206817,-158.000808,6,0.332199
43579.22986,40.203636,-158.000794,6,0.339262
43579.22917,40.20045,-158.000717,6,0.352462
43579.22847,40.197259,-158.000702,6,0.360611
43579.22778,40.194069,-158.000824,6,0.355933
43579.22708,40.190876,-158.000988,6,0.356399
43579.22639,40.187661,-158.000923,6,0.352277
43579.22569,40.184456,-158.000813,6,0.344882
43579.225,40.181244,-158.000721,6,0.332091
43579.22431,40.178031,-158.000619,6,0.328274
43579.22361,40.174821,-158.000544,6,0.317655
43579.22292,40.171607,-158.00048,6,0.311486
43579.22222,40.16839,-158.000488,6,0.305986
43579.22153,40.16518,-158.000405,6,0.300856
43579.22083,40.161968,-158.000304,6,0.297232
43579.22014,40.158759,-158.000226,6,0.294411
43579.21944,40.155551,-158.000157,6,0.289479
43579.21875,40.152343,-158.000097,6,0.288508
43579.21806,40.149141,-157.999995,6,0.28379
43579.21736,40.145943,-157.999866,6,0.272423
43579.21667,40.142752,-157.999833,6,0.273042
43579.21597,40.139568,-157.999824,6,0.274734
43579.21528,40.136374,-157.999814,6,0.278211
43579.20764,40.1009,-158.000258,6,0.254009
43579.20694,40.09763,-158.000391,6,0.247825
43579.20625,40.094361,-158.000509,6,0.239916
43579.20556,40.091094,-158.000608,6,0.235102
43579.20486,40.087828,-158.000674,6,0.226416
43579.20417,40.084554,-158.00075,6,0.214222
43579.20347,40.081295,-158.000819,6,0.218719
43579.20278,40.078044,-158.000883,6,0.214689
43579.20208,40.0748,-158.000903,6,0.217783
43579.20139,40.071552,-158.000896,6,0.232161
43579.20069,40.068323,-158.000866,6,0.228227
43579.2,40.065103,-158.000843,6,0.242115
43579.19931,40.061879,-158.000819,6,0.256951
43579.19861,40.058654,-158.000709,6,0.263669
43579.19792,40.055428,-158.00054,6,0.272576
43579.19722,40.052197,-158.000379,6,0.281152
43579.19653,40.048983,-158.000228,6,0.283255
43579.19583,40.045774,-158.000052,6,0.278419
43579.19514,40.042536,-157.999715,6,0.267734
43579.19444,40.039293,-157.999564,6,0.252188
43579.19375,40.03605,-157.999608,6,0.245311
43579.19306,40.03281,-157.99971,6,0.241355
43579.19236,40.029566,-157.999812,6,0.237897
43579.19167,40.026329,-157.999911,6,0.239863
43579.19097,40.023097,-158.000025,6,0.238553
43579.19028,40.019867,-158.000078,6,0.241911
43579.18958,40.016624,-158.000149,6,0.241803
43579.18889,40.013371,-158.00025,6,0.246392
43579.18819,40.010124,-158.000317,6,0.252409
43579.1875,40.006856,-158.000317,6,0.2619
43579.18681,40.003613,-158.000373,6,0.264691
43579.18611,40.000374,-158.000392,6,0.267645
43579.18542,39.997136,-158.000405,6,0.26653
43579.18472,39.993902,-158.000515,6,0.272686
43579.18403,39.990675,-158.000645,6,0.261668
43579.18333,39.987428,-158.000601,6,0.254984
43579.18264,39.984147,-158.000458,6,0.252666
43579.18194,39.980868,-158.000355,6,0.250985
43579.18125,39.977593,-158.00031,6,0.25342
43579.18056,39.974332,-158.000198,6,0.257576
43579.17986,39.971079,-158.000084,6,0.264183
43579.17917,39.967822,-158.000021,6,0.272158
43579.17847,39.964546,-157.99998,6,0.274671
43579.17778,39.961283,-157.999983,6,0.268687
43579.17708,39.958031,-158,6,0.273626
43579.17639,39.954775,-158.000039,6,0.274477
43579.17569,39.951514,-158.000045,6,0.266902
43579.175,39.948263,-157.999975,6,0.265242
43579.17431,39.945032,-157.999959,6,0.271433
43579.17361,39.941801,-157.999989,6,0.281087
43579.16597,39.906588,-157.999922,6,0.277182
43579.16528,39.903417,-157.99991,6,0.278037
43579.16458,39.900231,-157.999904,6,0.278077
43579.16389,39.897061,-157.999919,6,0.279555
43579.16319,39.893898,-157.99995,6,0.277808
43579.1625,39.890753,-157.999994,6,0.278923
43579.16181,39.887616,-158.000007,6,0.277855
43579.16111,39.884451,-157.999928,6,0.277905
43579.16042,39.881289,-157.999895,6,0.277682
43579.15972,39.878126,-157.999978,6,0.276888
43579.15903,39.874961,-158.000044,6,0.276535
43579.15833,39.871793,-158.000101,6,0.280801
43579.15764,39.868658,-158.000187,6,0.281877
43579.15694,39.865523,-158.000327,6,0.28001
43579.15625,39.862395,-158.000425,6,0.273706
43579.15556,39.859277,-158.000502,6,0.273858
43579.15486,39.856157,-158.000557,6,0.273889
43579.15417,39.85302,-158.000576,6,0.269354
43579.15347,39.849884,-158.000615,6,0.270264
43579.15278,39.846742,-158.000664,6,0.26812
43579.15208,39.843606,-158.000625,6,0.267387
43579.15139,39.840461,-158.000606,6,0.265964
43579.15069,39.837315,-158.000573,6,0.268897
43579.15,39.834171,-158.000565,6,0.271935
43579.14931,39.831037,-158.000571,6,0.272943
43579.14861,39.82788,-158.00056,6,0.285589
43579.14792,39.824732,-158.000533,6,0.284709
43579.14722,39.821581,-158.000498,6,0.284399
43579.14653,39.818427,-158.00049,6,0.286626
43579.14583,39.815265,-158.000326,6,0.301072
43579.14514,39.812113,-158.000153,6,0.301648
43579.14444,39.808965,-158.000067,6,0.30231
43579.14375,39.805794,-157.999979,6,0.305116
43579.14306,39.802618,-157.999942,6,0.315035
43579.14236,39.799436,-157.999869,6,0.313564
43579.14167,39.796277,-157.999853,6,0.325749
43579.14097,39.793123,-157.99981,6,0.326396
43579.14028,39.789995,-157.999801,6,0.330784
43579.13958,39.786884,-157.999908,6,0.337504
43579.13889,39.783779,-158.00003,6,0.341551
43579.13819,39.780671,-158.000113,6,0.348308
43579.1375,39.77755,-158.00022,6,0.353505
43579.13681,39.774436,-158.000275,6,0.361281
43579.13611,39.77132,-158.000278,6,0.366953
43579.13542,39.768212,-158.000303,6,0.378707
43579.13472,39.765087,-158.000313,6,0.376951
43579.13403,39.76196,-158.00033,6,0.380139
43579.13333,39.758843,-158.000354,6,0.37994
43579.13264,39.755728,-158.000416,6,0.37685
43579.13194,39.752615,-158.000382,6,0.397233
43579.12431,39.726424,-158.000943,6,0.309818
43579.12361,39.724682,-158.000972,6,0.315198
43579.12292,39.722943,-158.000924,6,0.314562
43579.12222,39.721237,-158.000839,6,0.316321
43579.12153,39.719533,-158.000748,6,0.309792
43579.12083,39.717833,-158.00067,6,0.313885
43579.12014,39.716123,-158.000585,6,0.310588
43579.11944,39.71441,-158.0005,6,0.312226
43579.11875,39.712697,-158.000428,6,0.319924
43579.11806,39.710979,-158.00035,6,0.317147
43579.11736,39.70928,-158.000295,6,0.31929
43579.11667,39.707562,-158.000261,6,0.318384
43579.11597,39.705769,-158.000218,6,0.319612
43579.11528,39.703813,-158.000199,6,0.315341
43579.11458,39.701514,-158.0002,6,0.315459
43579.11389,39.698533,-158.000219,6,0.315369
43579.11319,39.695471,-158.000251,6,0.309688
43579.1125,39.692396,-158.000167,6,0.313319
43579.11181,39.689346,-158.000144,6,0.308881
43579.11111,39.686295,-158.000196,6,0.309153
43579.11042,39.683218,-158.000233,6,0.309692
43579.10972,39.680152,-158.000279,6,0.311254
43579.10903,39.677071,-158.000336,6,0.311277
43579.10833,39.674006,-158.000366,6,0.308913
43579.10764,39.670949,-158.000393,6,0.3143
43579.10694,39.667889,-158.000452,6,0.31765
43579.10625,39.664841,-158.000519,6,0.323866
43579.10556,39.661757,-158.000604,6,0.3225
43579.10486,39.658667,-158.000678,6,0.327488
43579.10417,39.655576,-158.000725,6,0.328623
43579.10347,39.652498,-158.0008,6,0.336833
43579.10278,39.649426,-158.000832,6,0.336426
43579.10208,39.646353,-158.000853,6,0.33434
43579.10139,39.643301,-158.000886,6,0.339116
43579.10069,39.640231,-158.000857,6,0.333175
43579.1,39.637171,-158.000797,6,0.333553
43579.09931,39.634118,-158.0008,6,0.333224
43579.09861,39.631073,-158.000807,6,0.332595
43579.09792,39.62801,-158.000828,6,0.332706
43579.09722,39.624936,-158.00083,6,0.335111
43579.09653,39.621855,-158.000774,6,0.334966
43579.09583,39.618781,-158.00066,6,0.337966
43579.09514,39.615693,-158.000563,6,0.336831
43579.09444,39.612607,-158.000469,6,0.34114
43579.09375,39.609513,-158.000338,6,0.337107
43579.09306,39.606421,-158.000234,6,0.335359
43579.09236,39.603337,-158.000167,6,0.34038
43579.09167,39.60026,-158.000138,6,0.333599
43579.09097,39.59719,-158.000109,6,0.340469
43579.09028,39.594112,-158.000119,6,0.344736
43579.08264,39.560529,-158.000051,6,0.355681
43579.08194,39.557494,-158.000053,6,0.353294
43579.08125,39.554468,-158.000046,6,0.348317
43579.08056,39.551446,-158.000133,6,0.340125
43579.07986,39.548424,-158.0001,6,0.327432
43579.07917,39.545403,-158.00018,6,0.325805
43579.07847,39.542384,-158.000343,6,0.320996
43579.07778,39.539375,-158.000492,6,0.301892
43579.07708,39.536347,-158.000557,6,0.288927
43579.07639,39.533333,-158.00066,6,0.283692
43579.07569,39.530302,-158.000715,6,0.275604
43579.075,39.527237,-158.00076,6,0.268973
43579.07431,39.524164,-158.000715,6,0.261191
43579.07361,39.521108,-158.000607,6,0.254992
43579.07292,39.51805,-158.000503,6,0.254078
43579.07222,39.514999,-158.000479,6,0.251757
43579.07153,39.511948,-158.000487,6,0.259352
43579.07083,39.508908,-158.000572,6,0.255795
43579.07014,39.505863,-158.000637,6,0.249276
43579.06944,39.502791,-158.000631,6,0.250341
43579.06875,39.499727,-158.000658,6,0.251574
43579.06806,39.496668,-158.000688,6,0.249593
43579.06736,39.493618,-158.00062,6,0.248005
43579.06667,39.490591,-158.000564,6,0.255012
43579.06597,39.487575,-158.000562,6,0.26719
43579.06528,39.484553,-158.000603,6,0.273917
43579.06458,39.481532,-158.000638,6,0.28607
43579.06389,39.478552,-158.000696,6,0.290253
43579.06319,39.475561,-158.00077,6,0.290145
43579.0625,39.472522,-158.000826,6,0.290963
43579.06181,39.469462,-158.000848,6,0.294477
43579.06111,39.466411,-158.000791,6,0.291389
43579.06042,39.463372,-158.000745,6,0.290628
43579.05972,39.460313,-158.000651,6,0.285076
43579.05903,39.457254,-158.000617,6,0.272834
43579.05833,39.454188,-158.000578,6,0.265007
43579.05764,39.451133,-158.00046,6,0.26566
43579.05694,39.448099,-158.000266,6,0.253278
43579.05625,39.445035,-158.000085,6,0.248562
43579.05556,39.441973,-157.999911,6,0.260062
43579.05486,39.438916,-157.999939,6,0.264676
43579.05417,39.435829,-157.999915,6,0.274721
43579.05347,39.432749,-157.999934,6,0.29664
43579.05278,39.429692,-157.999919,6,0.310339
43579.05208,39.42663,-157.999874,6,0.320903
43579.05139,39.423559,-157.999914,6,0.322745
43579.05069,39.420467,-157.999986,6,0.324579
43579.05,39.417367,-157.999943,6,0.329023
43579.04931,39.414264,-157.9999,6,0.333509
43579.04861,39.411179,-157.999947,6,0.3381
43579.04097,39.377993,-158.000163,6,0.351889
43579.04028,39.374972,-158.000195,6,0.346097
43579.03958,39.371957,-158.000236,6,0.336009
43579.03889,39.368915,-158.00025,6,0.332692
43579.03819,39.365847,-158.00028,6,0.331303
43579.0375,39.362808,-158.000311,6,0.33065
43579.03681,39.359756,-158.000323,6,0.327085
43579.03611,39.356708,-158.000374,6,0.33373
43579.03542,39.353668,-158.000453,6,0.336746
43579.03472,39.350653,-158.000533,6,0.335394
43579.03403,39.347616,-158.000581,6,0.341127
43579.03333,39.344596,-158.000619,6,0.342118
43579.03264,39.3416,-158.000636,6,0.341588
43579.03194,39.338621,-158.000742,6,0.338296
43579.03125,39.335633,-158.000836,6,0.341401
43579.03056,39.33261,-158.000838,6,0.345289
43579.02986,39.329564,-158.000849,6,0.343775
43579.02917,39.326526,-158.000843,6,0.341013
43579.02847,39.323497,-158.000864,6,0.347728
43579.02778,39.320486,-158.000956,6,0.347488
43579.02708,39.317466,-158.001083,6,0.350132
43579.02639,39.314417,-158.001163,6,0.355127
43579.02569,39.311352,-158.001158,6,0.358203
43579.025,39.308276,-158.001128,6,0.356352
43579.02431,39.305203,-158.001071,6,0.355345
43579.02361,39.302142,-158.001018,6,0.355849
43579.02292,39.299092,-158.000978,6,0.359898
43579.02222,39.296058,-158.000963,6,0.360455
43579.02153,39.293036,-158.000873,6,0.365826
43579.02083,39.290016,-158.000824,6,0.367013
43579.02014,39.287019,-158.000787,6,0.367793
43579.01944,39.284018,-158.000759,6,0.367766
43579.01875,39.281018,-158.000731,6,0.356
43579.01806,39.278026,-158.000766,6,0.357944
43579.01736,39.275029,-158.000757,6,0.339913
43579.01667,39.272003,-158.000745,6,0.336926
43579.01597,39.268965,-158.000685,6,0.3312
43579.01528,39.265929,-158.000678,6,0.324473
43579.01458,39.2629,-158.000636,6,0.334912
43579.01389,39.259889,-158.0006,6,0.34366
43579.01319,39.256885,-158.000648,6,0.341708
43579.0125,39.253869,-158.000764,6,0.358823
43579.01181,39.250857,-158.00082,6,0.367222
43579.01111,39.247834,-158.000821,6,0.374254
43579.01042,39.244827,-158.000813,6,0.380712
43579.00972,39.241819,-158.00079,6,0.384499
43579.00903,39.238826,-158.000778,6,0.383672
43579.00833,39.235819,-158.000777,6,0.390172
43579.00764,39.232801,-158.000771,6,0.390899
